ID, Nazwa hotelu, Imie wlasciciela, Nazwisko Wlasciciela, Data powstania, Liczba gwiazdek, Liczba personelu, Nazwisko opiekuna, Imie opiekuna, Data urodzenia opiekuna, Plec opiekuna, Oddzial, Stanowisko, Kraj, Region, Miasto, Pensja, Waluta, Data zatrudnienia
10056,Plaza,"Korneli",Kowalski,1995-09-13,5,156,Nowak,"Wanda",1981-11-11,"K",ODDZ_FRA_009,Przewodnik,Francja,Akwitania,CITY,9093.18096793022,EUR,2007-06-23
10019,Plaza,"Leonarda",Nowak,1972-09-03,5,164,Krawczyk,"Sieciesław",1986-10-11,"M",ODDZ_POL_003,Opiekun,Polska,Bieszczady,CITY,5407.663632819544,USD,2011-07-13
10068,Plaza,"Gallina",Krawczyk,1968-06-03,2,154,Kiepski,"Klaus",1983-08-14,"M",ODDZ_FRA_004,Glowny opiekun,Francja,Owernia,CITY,1970.5287172331598,USD,2011-03-20
10032,Mercurial,"Kordelia",Kiepski,1949-07-13,4,71,Nowak,"Erwina",1974-01-18,"K",ODDZ_HIS_003,Glowny opiekun,Hiszpania,Madryt,CITY,2884.545824340358,EUR,2010-06-16
10038,Plaza,"Gustawa",Kowalski,1937-06-08,2,54,Krawczyk,"Przemysława",1988-01-19,"K",ODDZ_HIS_005,Opiekun,Hiszpania,Kantabria,CITY,7949.353053300402,EUR,2008-11-11
10090,Sheraton,"Uniedrog",Nowak,2015-08-26,4,225,Jopek,"Racisław",1988-11-23,"M",ODDZ_FRA_005,Glowny opiekun,Francja,Owernia,CITY,5495.696138953838,EUR,2003-05-29
10076,Mercurial,"Lucyna",Nowak,1989-12-27,1,200,Kowalski,"Minodora",1998-12-05,"K",ODDZ_FRA_008,Opiekun,Francja,Owernia,CITY,1501.7619336816408,EUR,2009-06-06
10053,Plaza,"Axel",Nowak,1941-03-30,5,225,Krawczyk,"Sandra",1983-06-21,"K",ODDZ_FRA_003,Glowny opiekun,Francja,Owernia,CITY,6591.717004661235,USD,2017-04-05
10046,Sheraton,"Wiaczesław",Nowak,2003-08-31,2,84,Krawczyk,"Helena",1981-03-17,"K",ODDZ_POL_009,Opiekun,Polska,Tatry,CITY,9519.883856170425,USD,2003-06-07
10089,Sheraton,"Ingrid",Krawczyk,1953-06-24,1,97,Krawczyk,"JÃ³zefa",1996-08-18,"K",ODDZ_POL_001,Glowny opiekun,Polska,Pomorze,CITY,7990.634435497426,USD,2002-07-22
10067,Sheraton,"Samuel",Kowalski,1975-07-07,1,212,Kowalski,"Rudolfina",1970-06-04,"K",ODDZ_POL_002,Glowny opiekun,Polska,Mazury,CITY,4469.753937114288,PLN,2013-12-26
10080,Plaza,"Irydion",Kowalski,1989-10-29,2,198,Kiepski,"Urszula",1994-07-14,"K",ODDZ_HIS_006,Przewodnik,Hiszpania,Barcelona,CITY,6863.272324568644,PLN,2009-10-14
10047,Sheraton,"Zelmira",Kowalski,1949-12-07,1,175,Jopek,"Chwalimira",1971-04-18,"K",ODDZ_HIS_003,Przewodnik,Hiszpania,Barcelona,CITY,6213.436808531513,EUR,2005-10-18
10056,Plaza,"Korneli",Kowalski,1995-09-13,5,156,Kiepski,"Gajusz",1978-03-01,"M",ODDZ_FRA_007,Opiekun,Francja,Akwitania,CITY,4491.6012968059895,EUR,2002-12-01
10010,Plaza,"Bożysława",Kiepski,1980-10-24,4,192,Nowak,"Witosław",1984-02-13,"M",ODDZ_POL_001,Przewodnik,Polska,Tatry,CITY,2989.5510532908743,USD,2017-05-25
10097,Plaza,"Julita",Kiepski,1954-11-08,5,218,Kowalski,"Dionizja",1972-01-26,"K",ODDZ_POL_007,Glowny opiekun,Polska,Pomorze,CITY,6046.047254254865,USD,2012-10-20
10089,Sheraton,"Ingrid",Krawczyk,1953-06-24,1,97,Kowalski,"Borysław",1973-12-31,"M",ODDZ_POL_005,Glowny opiekun,Polska,Pomorze,CITY,8952.679610761803,EUR,2005-01-18
10060,Plaza,"Racibor",Kiepski,2014-04-05,5,36,Krawczyk,"Galla",1986-05-11,"K",ODDZ_FRA_009,Opiekun,Francja,Burgundia,CITY,9880.423959651098,EUR,2016-08-24
10082,Mercurial,"Żytomir",Krawczyk,1958-02-04,2,201,Krawczyk,"Ariela",1982-04-20,"K",ODDZ_FRA_006,Przewodnik,Francja,Owernia,CITY,6234.149060201371,USD,2009-02-07
10025,Sheraton,"Lewin",Krawczyk,1995-09-17,2,213,Nowak,"Wojsława",1989-09-07,"K",ODDZ_FRA_009,Glowny opiekun,Francja,Owernia,CITY,4346.473528348748,USD,2015-01-20
10030,Plaza,"Placydia",Kiepski,1960-01-30,5,176,Jopek,"Rudolf",1997-07-16,"M",ODDZ_FRA_003,Glowny opiekun,Francja,Burgundia,CITY,4818.832918273735,USD,2005-03-26
10051,Mercurial,"Olaf",Kowalski,2005-12-11,4,115,Nowak,"Grodzisław",1970-12-14,"M",ODDZ_FRA_005,Glowny opiekun,Francja,Owernia,CITY,8805.510665280905,PLN,2007-07-20
10026,Mercurial,"Donat",Kiepski,1944-07-12,2,110,Jopek,"Miligost",1998-01-30,"M",ODDZ_HIS_008,Glowny opiekun,Hiszpania,Asturia,CITY,3603.9729842309353,EUR,2003-03-16
10094,Plaza,"Jozue",Kowalski,1931-05-19,4,137,Kowalski,"Ewdokia",1998-02-01,"K",ODDZ_HIS_007,Opiekun,Hiszpania,Kantabria,CITY,9343.339253161412,USD,2002-03-28
10078,Plaza,"Waleriana",Kiepski,1986-05-16,1,81,Kiepski,"Dobromił",1993-07-21,"M",ODDZ_POL_004,Glowny opiekun,Polska,Bieszczady,CITY,2494.2697656762043,PLN,2000-01-20
10016,Plaza,"Tomir",Nowak,1968-09-01,4,103,Krawczyk,"Klara",1980-11-18,"K",ODDZ_FRA_009,Glowny opiekun,Francja,Akwitania,CITY,2677.549136447442,USD,2012-02-04
10036,Sheraton,"Mieczysław",Jopek,1937-03-15,2,168,Krawczyk,"Racisław",1982-02-05,"M",ODDZ_POL_001,Opiekun,Polska,Bieszczady,CITY,6273.28004278152,EUR,2010-06-01
10029,Mercurial,"Konstantyn",Nowak,1955-03-13,2,197,Kiepski,"Miligost",1991-07-12,"M",ODDZ_FRA_009,Opiekun,Francja,Owernia,CITY,8033.60079246912,USD,2015-09-11
10020,Sheraton,"Bogumiła",Kowalski,1978-09-14,4,105,Krawczyk,"Boromeusz",1976-10-31,"M",ODDZ_POL_003,Przewodnik,Polska,Bieszczady,CITY,4269.694231291996,EUR,2013-03-25
10029,Mercurial,"Konstantyn",Nowak,1955-03-13,2,197,Kiepski,"Siemiodrog",1993-02-16,"M",ODDZ_FRA_003,Przewodnik,Francja,Owernia,CITY,4286.167520277539,EUR,2015-03-17
10048,Mercurial,"Zefiryna",Kowalski,1985-01-29,4,78,Nowak,"Ciechomir",1985-03-03,"M",ODDZ_FRA_008,Przewodnik,Francja,Burgundia,CITY,6563.761491764803,USD,2015-08-30
10032,Mercurial,"Kordelia",Kiepski,1949-07-13,4,71,Krawczyk,"Domosław",1972-03-20,"M",ODDZ_HIS_004,Glowny opiekun,Hiszpania,Madryt,CITY,4041.763031779136,PLN,2007-09-15
10045,Plaza,"Augustyn",Nowak,1946-12-22,1,204,Nowak,"Pęcisław",1971-05-14,"M",ODDZ_POL_004,Glowny opiekun,Polska,Mazury,CITY,4057.8715596996904,USD,2010-06-14
10019,Plaza,"Leonarda",Nowak,1972-09-03,5,164,Kowalski,"Natanael",1992-09-14,"M",ODDZ_POL_004,Glowny opiekun,Polska,Bieszczady,CITY,5947.170367609884,PLN,2009-04-04
10039,Plaza,"Bohdan",Krawczyk,2005-03-19,1,178,Kiepski,"Lea",1996-10-11,"K",ODDZ_POL_003,Opiekun,Polska,Mazury,CITY,4721.4137522682395,USD,2015-08-16
10078,Plaza,"Waleriana",Kiepski,1986-05-16,1,81,Jopek,"Gaspar",1995-05-22,"M",ODDZ_POL_001,Glowny opiekun,Polska,Bieszczady,CITY,8539.994857562371,PLN,2005-09-17
10074,Plaza,"Wincentyna",Kiepski,2009-02-07,1,121,Kiepski,"Augustyn",1982-08-19,"M",ODDZ_HIS_007,Opiekun,Hiszpania,Barcelona,CITY,1934.6248873674108,USD,2008-12-22
10030,Plaza,"Placydia",Kiepski,1960-01-30,5,176,Kiepski,"Drogosława",1976-09-15,"K",ODDZ_FRA_004,Glowny opiekun,Francja,Burgundia,CITY,3141.1925909875645,PLN,2007-02-18
10009,Plaza,"Wielisława",Nowak,1997-08-20,4,72,Krawczyk,"Teofil",1987-11-30,"M",ODDZ_FRA_006,Przewodnik,Francja,Owernia,CITY,7616.445004007587,USD,2016-03-28
10003,Mercurial,"Ruprecht",Krawczyk,1970-01-13,5,175,Nowak,"Otto",1973-05-01,"M",ODDZ_POL_001,Opiekun,Polska,Tatry,CITY,6599.926040174828,EUR,2006-06-04
10015,Plaza,"Miromir",Krawczyk,1993-04-02,1,192,Krawczyk,"Władysław",1970-07-25,"M",ODDZ_POL_005,Przewodnik,Polska,Mazury,CITY,7262.210129147847,USD,2009-06-15
10034,Mercurial,"Sewer",Kowalski,1941-11-27,4,193,Kowalski,"Czesława",1989-02-01,"K",ODDZ_POL_008,Opiekun,Polska,Mazury,CITY,3273.612372437976,USD,2010-11-10
10001,Sheraton,"Natasza",Kiepski,1947-04-08,1,79,Jopek,"Budzisław",1978-01-20,"M",ODDZ_POL_002,Przewodnik,Polska,Pomorze,CITY,2339.819859653915,USD,2014-03-22
10039,Plaza,"Bohdan",Krawczyk,2005-03-19,1,178,Kiepski,"Hermenegilda",1975-02-26,"K",ODDZ_POL_003,Opiekun,Polska,Mazury,CITY,7961.530852365835,PLN,2003-05-14
10043,Plaza,"Benedykt",Kowalski,2000-02-22,5,216,Krawczyk,"Miłorad",1995-04-14,"M",ODDZ_POL_009,Glowny opiekun,Polska,Bieszczady,CITY,5284.296963935081,EUR,2004-06-07
10035,Sheraton,"Albert",Nowak,2014-04-13,4,216,Jopek,"Cezaryna",1995-06-07,"K",ODDZ_POL_004,Glowny opiekun,Polska,Tatry,CITY,9542.19414643072,PLN,2017-07-02
10035,Sheraton,"Albert",Nowak,2014-04-13,4,216,Nowak,"Ludwik",1993-06-11,"M",ODDZ_POL_002,Opiekun,Polska,Tatry,CITY,2834.4678931223566,USD,2001-06-03
10086,Sheraton,"Marietta",Krawczyk,1941-12-30,5,165,Jopek,"Jagoda",1987-09-25,"K",ODDZ_FRA_005,Glowny opiekun,Francja,Owernia,CITY,6859.165142591707,USD,2011-04-11
10024,Sheraton,"Dobrogost",Nowak,1988-10-25,5,152,Jopek,"Amos",1978-03-26,"M",ODDZ_HIS_004,Opiekun,Hiszpania,Nawarra,CITY,9247.166415976535,PLN,2016-11-09
10002,Plaza,"Marita",Kowalski,1937-02-16,3,76,Nowak,"Będzimir",1998-03-08,"M",ODDZ_FRA_009,Przewodnik,Francja,Akwitania,CITY,4754.122568777204,USD,2007-07-17
10016,Plaza,"Tomir",Nowak,1968-09-01,4,103,Nowak,"Julia",1989-10-08,"K",ODDZ_FRA_009,Opiekun,Francja,Akwitania,CITY,2014.486366065145,PLN,2003-03-17
10058,Plaza,"Dobrowiest",Jopek,1948-07-19,1,183,Kiepski,"Lubogost",1995-06-03,"M",ODDZ_FRA_001,Przewodnik,Francja,Burgundia,CITY,6501.134499546684,EUR,2009-10-11
10094,Plaza,"Jozue",Kowalski,1931-05-19,4,137,Krawczyk,"Bożysława",1976-11-25,"K",ODDZ_HIS_003,Glowny opiekun,Hiszpania,Kantabria,CITY,6903.939454028912,PLN,2001-08-10
10059,Mercurial,"Radociech",Kowalski,1967-05-21,4,82,Nowak,"Ofelia",1975-06-26,"K",ODDZ_POL_009,Glowny opiekun,Polska,Pomorze,CITY,2403.137271437033,USD,2007-02-13
10083,Sheraton,"Dobrawa",Kiepski,1949-05-17,3,76,Kowalski,"Częstobor",1978-08-18,"M",ODDZ_FRA_006,Opiekun,Francja,Owernia,CITY,6376.373618812179,PLN,2011-09-27
10058,Plaza,"Dobrowiest",Jopek,1948-07-19,1,183,Jopek,"Skarbimir",1990-12-29,"M",ODDZ_FRA_004,Glowny opiekun,Francja,Burgundia,CITY,8688.08581090119,EUR,2009-11-13
10032,Mercurial,"Kordelia",Kiepski,1949-07-13,4,71,Krawczyk,"Więcemir",1978-12-31,"M",ODDZ_HIS_009,Przewodnik,Hiszpania,Madryt,CITY,8936.788130237914,USD,2012-06-14
10000,Sheraton,"Abdiasz",Jopek,2009-11-22,3,118,Nowak,"Marcel",1989-11-21,"M",ODDZ_POL_009,Glowny opiekun,Polska,Pomorze,CITY,4333.570035346448,PLN,2009-07-10
10060,Plaza,"Racibor",Kiepski,2014-04-05,5,36,Kowalski,"Heloiza",1994-09-05,"K",ODDZ_FRA_006,Przewodnik,Francja,Burgundia,CITY,3851.45487934609,PLN,2006-10-13
10054,Plaza,"Waleria",Krawczyk,1994-04-21,2,194,Kiepski,"Eliga",1981-02-18,"K",ODDZ_HIS_002,Przewodnik,Hiszpania,Kantabria,CITY,6069.266988561181,EUR,2016-10-29
10089,Sheraton,"Ingrid",Krawczyk,1953-06-24,1,97,Nowak,"Eustachy",1973-10-27,"M",ODDZ_POL_006,Glowny opiekun,Polska,Pomorze,CITY,4468.6333467816585,USD,2013-07-20
10000,Sheraton,"Abdiasz",Jopek,2009-11-22,3,118,Jopek,"Wiwanna",1970-12-28,"K",ODDZ_POL_007,Przewodnik,Polska,Pomorze,CITY,5098.602593750158,USD,2012-10-19
10074,Plaza,"Wincentyna",Kiepski,2009-02-07,1,121,Kiepski,"Gotard",1988-05-21,"M",ODDZ_HIS_008,Opiekun,Hiszpania,Barcelona,CITY,9297.58346689276,EUR,2009-03-17
10038,Plaza,"Gustawa",Kowalski,1937-06-08,2,54,Nowak,"Iryda",1976-09-07,"K",ODDZ_HIS_008,Glowny opiekun,Hiszpania,Kantabria,CITY,4494.009320422654,USD,2011-01-04
10090,Sheraton,"Uniedrog",Nowak,2015-08-26,4,225,Kiepski,"Aureliusz",1977-04-07,"M",ODDZ_FRA_003,Glowny opiekun,Francja,Owernia,CITY,5592.1269101247835,PLN,2009-04-09
10079,Mercurial,"Paweł",Jopek,1981-10-02,1,176,Kiepski,"Ilia",1978-04-15,"K",ODDZ_HIS_004,Przewodnik,Hiszpania,Nawarra,CITY,2549.2289517883637,EUR,2012-12-26
10047,Sheraton,"Zelmira",Kowalski,1949-12-07,1,175,Kowalski,"Wyszemir",1984-11-07,"M",ODDZ_HIS_009,Glowny opiekun,Hiszpania,Barcelona,CITY,8127.729999224096,USD,2014-04-05
10046,Sheraton,"Wiaczesław",Nowak,2003-08-31,2,84,Nowak,"Kurt",1986-05-23,"M",ODDZ_POL_006,Opiekun,Polska,Tatry,CITY,1860.1629103982343,PLN,2013-09-11
10086,Sheraton,"Marietta",Krawczyk,1941-12-30,5,165,Kiepski,"Nestor",1983-11-03,"M",ODDZ_FRA_006,Glowny opiekun,Francja,Owernia,CITY,9679.035686836089,PLN,2016-04-03
10002,Plaza,"Marita",Kowalski,1937-02-16,3,76,Jopek,"Orfeusz",1986-08-31,"M",ODDZ_FRA_004,Glowny opiekun,Francja,Akwitania,CITY,8935.323247377592,EUR,2003-10-14
10016,Plaza,"Tomir",Nowak,1968-09-01,4,103,Nowak,"Ali",1970-01-07,"M",ODDZ_FRA_008,Opiekun,Francja,Akwitania,CITY,3130.971745611665,PLN,2010-09-26
10049,Sheraton,"Aureliusz",Jopek,1947-01-13,3,163,Kowalski,"Amadeusz",1995-04-20,"M",ODDZ_POL_002,Glowny opiekun,Polska,Mazury,CITY,6714.214803327672,USD,2009-02-04
10043,Plaza,"Benedykt",Kowalski,2000-02-22,5,216,Kowalski,"Gertruda",1976-11-07,"K",ODDZ_POL_004,Glowny opiekun,Polska,Bieszczady,CITY,7440.148608252761,PLN,2014-01-10
10049,Sheraton,"Aureliusz",Jopek,1947-01-13,3,163,Kowalski,"Dobromił",1987-12-04,"M",ODDZ_POL_006,Opiekun,Polska,Mazury,CITY,7224.5138527244835,USD,2000-05-27
10052,Plaza,"Augustyn",Krawczyk,1987-07-25,1,150,Kiepski,"Przecław",1990-06-15,"M",ODDZ_FRA_004,Glowny opiekun,Francja,Owernia,CITY,5861.011542023699,USD,2009-07-14
10020,Sheraton,"Bogumiła",Kowalski,1978-09-14,4,105,Nowak,"Jacek",1995-08-30,"M",ODDZ_POL_005,Opiekun,Polska,Bieszczady,CITY,6957.946596386501,EUR,2016-02-08
10012,Mercurial,"Sandra",Nowak,1945-10-21,5,64,Nowak,"Ozeasz",1972-07-02,"M",ODDZ_FRA_008,Glowny opiekun,Francja,Akwitania,CITY,3486.609654326732,PLN,2016-06-19
10006,Plaza,"Abdiasz",Kiepski,1933-07-28,4,154,Jopek,"Ludomira",1993-08-01,"K",ODDZ_POL_001,Przewodnik,Polska,Bieszczady,CITY,4105.337114300999,PLN,2003-02-12
10081,Mercurial,"Trzebowit",Kiepski,1988-08-25,2,36,Jopek,"Imisław",1989-09-30,"M",ODDZ_HIS_008,Opiekun,Hiszpania,Kantabria,CITY,2008.635917681791,EUR,2001-09-19
10041,Mercurial,"Hermenia",Kowalski,1989-12-22,5,104,Kowalski,"Martyn",1984-06-05,"M",ODDZ_POL_006,Przewodnik,Polska,Pomorze,CITY,8659.471319246153,PLN,2011-10-20
10007,Sheraton,"Zenobiusz",Jopek,1954-09-13,4,81,Krawczyk,"Witolda",1977-02-10,"K",ODDZ_HIS_004,Glowny opiekun,Hiszpania,Nawarra,CITY,8965.759706291557,EUR,2006-02-04
10089,Sheraton,"Ingrid",Krawczyk,1953-06-24,1,97,Jopek,"Apolinary",1991-08-28,"M",ODDZ_POL_002,Przewodnik,Polska,Pomorze,CITY,3368.719688372217,USD,2006-01-29
10080,Plaza,"Irydion",Kowalski,1989-10-29,2,198,Kowalski,"Hermina",1989-10-24,"K",ODDZ_HIS_004,Glowny opiekun,Hiszpania,Barcelona,CITY,6321.0625693138345,EUR,2005-11-18
10022,Plaza,"Bartosz",Nowak,1998-05-16,1,89,Kiepski,"Odilla",1987-02-25,"K",ODDZ_HIS_001,Opiekun,Hiszpania,Barcelona,CITY,4081.6219879904083,USD,2013-12-05
10049,Sheraton,"Aureliusz",Jopek,1947-01-13,3,163,Kowalski,"Lubogost",1974-02-11,"M",ODDZ_POL_001,Opiekun,Polska,Mazury,CITY,6246.669314278079,USD,2014-03-28
10079,Mercurial,"Paweł",Jopek,1981-10-02,1,176,Kowalski,"Ruta",1978-12-29,"K",ODDZ_HIS_003,Opiekun,Hiszpania,Nawarra,CITY,7338.126987519994,PLN,2011-12-08
10043,Plaza,"Benedykt",Kowalski,2000-02-22,5,216,Kiepski,"Pia",1975-05-26,"K",ODDZ_POL_009,Glowny opiekun,Polska,Bieszczady,CITY,6575.864700112364,USD,2015-08-24
10001,Sheraton,"Natasza",Kiepski,1947-04-08,1,79,Krawczyk,"Darosław",1972-08-22,"M",ODDZ_POL_005,Opiekun,Polska,Pomorze,CITY,3004.869787990312,PLN,2010-04-23
10087,Sheraton,"Ulryka",Nowak,2012-05-21,5,224,Kiepski,"Renata",1998-09-30,"K",ODDZ_POL_004,Glowny opiekun,Polska,Tatry,CITY,8429.138927341948,PLN,2013-04-13
10089,Sheraton,"Ingrid",Krawczyk,1953-06-24,1,97,Nowak,"Sierosława",1975-06-26,"K",ODDZ_POL_006,Glowny opiekun,Polska,Pomorze,CITY,3209.451663920479,USD,2012-06-25
10082,Mercurial,"Żytomir",Krawczyk,1958-02-04,2,201,Krawczyk,"Lubomierz",1973-05-23,"M",ODDZ_FRA_001,Opiekun,Francja,Owernia,CITY,4049.3770438609017,PLN,2012-02-20
10043,Plaza,"Benedykt",Kowalski,2000-02-22,5,216,Jopek,"Karol Boromeusz",1988-08-19,"M",ODDZ_POL_005,Glowny opiekun,Polska,Bieszczady,CITY,9598.641740922722,PLN,2000-11-02
10093,Sheraton,"Efrem",Krawczyk,1955-02-08,4,208,Kiepski,"Świętomira",1983-01-31,"K",ODDZ_POL_003,Opiekun,Polska,Tatry,CITY,5971.6244512919375,EUR,2009-03-16
10064,Sheraton,"Sylwester",Jopek,1951-01-25,5,42,Nowak,"Rudolfa",1983-11-14,"K",ODDZ_HIS_007,Glowny opiekun,Hiszpania,Barcelona,CITY,2673.6334164325453,PLN,2013-04-01
10088,Sheraton,"JÃ³zefat",Kowalski,1971-05-23,3,227,Jopek,"Wielisław",1992-05-30,"M",ODDZ_HIS_004,Glowny opiekun,Hiszpania,Madryt,CITY,7925.979830836862,USD,2009-07-16
10074,Plaza,"Wincentyna",Kiepski,2009-02-07,1,121,Nowak,"Sewer",1997-01-05,"M",ODDZ_HIS_006,Glowny opiekun,Hiszpania,Barcelona,CITY,1712.1981056708087,PLN,2003-05-18
10082,Mercurial,"Żytomir",Krawczyk,1958-02-04,2,201,Nowak,"Leopold",1993-07-10,"M",ODDZ_FRA_006,Glowny opiekun,Francja,Owernia,CITY,2607.3155171393737,PLN,2011-08-23
10056,Plaza,"Korneli",Kowalski,1995-09-13,5,156,Jopek,"Tolimir",1978-03-09,"M",ODDZ_FRA_001,Glowny opiekun,Francja,Akwitania,CITY,2093.1182874749284,EUR,2006-10-17
10022,Plaza,"Bartosz",Nowak,1998-05-16,1,89,Nowak,"Radowid",1987-05-24,"M",ODDZ_HIS_002,Glowny opiekun,Hiszpania,Barcelona,CITY,3618.2350165906573,EUR,2002-09-15
10049,Sheraton,"Aureliusz",Jopek,1947-01-13,3,163,Nowak,"Wasyl",1972-11-30,"M",ODDZ_POL_007,Opiekun,Polska,Mazury,CITY,2963.8571663299804,PLN,2001-09-05
10097,Plaza,"Julita",Kiepski,1954-11-08,5,218,Jopek,"Wiaczesław",1993-09-08,"M",ODDZ_POL_006,Przewodnik,Polska,Pomorze,CITY,8127.815365082375,USD,2006-11-22
10030,Plaza,"Placydia",Kiepski,1960-01-30,5,176,Nowak,"Dobisława",1973-03-19,"K",ODDZ_FRA_004,Przewodnik,Francja,Burgundia,CITY,7996.629183233474,EUR,2015-01-20
10076,Mercurial,"Lucyna",Nowak,1989-12-27,1,200,Kowalski,"Ludmiła",1982-11-13,"K",ODDZ_FRA_003,Opiekun,Francja,Owernia,CITY,3720.3156552709943,USD,2012-02-13
10057,Sheraton,"Idzi",Nowak,1983-04-21,1,130,Kowalski,"Jacenty",1980-01-26,"M",ODDZ_POL_008,Przewodnik,Polska,Tatry,CITY,5515.304690411509,EUR,2006-12-15
10019,Plaza,"Leonarda",Nowak,1972-09-03,5,164,Nowak,"Fortunata",1975-05-17,"K",ODDZ_POL_004,Glowny opiekun,Polska,Bieszczady,CITY,3851.0997333266537,PLN,2008-09-22
10080,Plaza,"Irydion",Kowalski,1989-10-29,2,198,Krawczyk,"Ligia",1995-05-08,"K",ODDZ_HIS_007,Glowny opiekun,Hiszpania,Barcelona,CITY,9276.436288432866,USD,2000-07-11
10020,Sheraton,"Bogumiła",Kowalski,1978-09-14,4,105,Kiepski,"Marlena",1972-04-18,"K",ODDZ_POL_008,Przewodnik,Polska,Bieszczady,CITY,6543.248488952539,USD,2013-05-01
10031,Sheraton,"Pakoszław",Krawczyk,1994-11-01,4,144,Kowalski,"Kryspina",1986-07-31,"K",ODDZ_FRA_003,Glowny opiekun,Francja,Burgundia,CITY,1753.1367161412077,EUR,2012-11-14
10024,Sheraton,"Dobrogost",Nowak,1988-10-25,5,152,Kowalski,"Albina",1994-08-24,"K",ODDZ_HIS_009,Przewodnik,Hiszpania,Nawarra,CITY,6890.151970028686,EUR,2014-04-03
10062,Plaza,"Radomiła",Jopek,1966-03-09,5,79,Kowalski,"Oda",1973-12-14,"K",ODDZ_FRA_007,Glowny opiekun,Francja,Owernia,CITY,4697.84433909328,EUR,2003-09-27
10005,Mercurial,"Romuald",Jopek,1962-07-31,2,170,Nowak,"Oswald",1981-09-24,"M",ODDZ_HIS_008,Opiekun,Hiszpania,Asturia,CITY,6123.738378368258,PLN,2012-06-16
10035,Sheraton,"Albert",Nowak,2014-04-13,4,216,Krawczyk,"Grażyna",1994-02-24,"K",ODDZ_POL_003,Przewodnik,Polska,Tatry,CITY,2882.553399567979,PLN,2001-04-05
10077,Sheraton,"Bazylis",Kiepski,1968-12-24,3,78,Kowalski,"Milenia",1995-05-08,"K",ODDZ_POL_003,Glowny opiekun,Polska,Tatry,CITY,4332.225525066742,EUR,2002-07-17
10024,Sheraton,"Dobrogost",Nowak,1988-10-25,5,152,Jopek,"Gaudencjusz",1970-02-20,"M",ODDZ_HIS_005,Glowny opiekun,Hiszpania,Nawarra,CITY,5901.540511985996,USD,2004-09-02
10093,Sheraton,"Efrem",Krawczyk,1955-02-08,4,208,Kiepski,"Jan Gwalbert",1972-05-02,"M",ODDZ_POL_009,Opiekun,Polska,Tatry,CITY,5784.321394305756,USD,2008-10-05
10068,Plaza,"Gallina",Krawczyk,1968-06-03,2,154,Kiepski,"Bratumił",1983-05-02,"M",ODDZ_FRA_006,Glowny opiekun,Francja,Owernia,CITY,3070.849409592412,USD,2001-08-12
10068,Plaza,"Gallina",Krawczyk,1968-06-03,2,154,Nowak,"Lewin",1990-09-26,"M",ODDZ_FRA_003,Przewodnik,Francja,Owernia,CITY,5627.987880354558,EUR,2016-08-27
10036,Sheraton,"Mieczysław",Jopek,1937-03-15,2,168,Jopek,"Marika",1980-04-16,"K",ODDZ_POL_006,Opiekun,Polska,Bieszczady,CITY,7095.247825444542,EUR,2016-02-19
10024,Sheraton,"Dobrogost",Nowak,1988-10-25,5,152,Kiepski,"Bronisław",1975-03-06,"M",ODDZ_HIS_006,Glowny opiekun,Hiszpania,Nawarra,CITY,4703.456838553087,PLN,2013-12-23
10082,Mercurial,"Żytomir",Krawczyk,1958-02-04,2,201,Kowalski,"Tolimir",1992-11-13,"M",ODDZ_FRA_009,Przewodnik,Francja,Owernia,CITY,6110.981151598188,PLN,2013-05-20
10009,Plaza,"Wielisława",Nowak,1997-08-20,4,72,Kiepski,"Rufin",1991-01-27,"M",ODDZ_FRA_002,Glowny opiekun,Francja,Owernia,CITY,4065.5746216946545,EUR,2000-05-19
10038,Plaza,"Gustawa",Kowalski,1937-06-08,2,54,Krawczyk,"Nonna",1971-10-08,"K",ODDZ_HIS_003,Glowny opiekun,Hiszpania,Kantabria,CITY,6305.578625806859,USD,2011-01-03
10006,Plaza,"Abdiasz",Kiepski,1933-07-28,4,154,Nowak,"Cieszymysł",1989-01-10,"M",ODDZ_POL_007,Glowny opiekun,Polska,Bieszczady,CITY,6646.276914209774,EUR,2016-10-31
10061,Plaza,"Renat",Jopek,1992-03-13,1,138,Kiepski,"Telimena",1972-05-02,"K",ODDZ_POL_009,Opiekun,Polska,Bieszczady,CITY,6589.906378877227,USD,2001-02-04
10000,Sheraton,"Abdiasz",Jopek,2009-11-22,3,118,Krawczyk,"Sawa",1971-01-19,"K",ODDZ_POL_008,Przewodnik,Polska,Pomorze,CITY,3985.2022826232665,EUR,2014-01-16
10064,Sheraton,"Sylwester",Jopek,1951-01-25,5,42,Kowalski,"Lutosław",1974-08-06,"M",ODDZ_HIS_002,Opiekun,Hiszpania,Barcelona,CITY,3972.736805318053,PLN,2005-09-27
10021,Sheraton,"Pius",Jopek,1956-11-25,2,203,Kowalski,"Cyprian",1977-06-26,"M",ODDZ_POL_008,Glowny opiekun,Polska,Pomorze,CITY,5752.7068587876765,EUR,2005-09-04
10025,Sheraton,"Lewin",Krawczyk,1995-09-17,2,213,Krawczyk,"Spycimir",1990-12-10,"M",ODDZ_FRA_008,Glowny opiekun,Francja,Owernia,CITY,2259.789909946849,USD,2002-08-26
